,android_avg_rating,android_file_size,android_rating_1,android_rating_2,android_rating_3,android_rating_4,android_rating_5,android_total_ratings,ios_all_ratings,ios_current_ratings,ios_file_size
2016-09-24 11:50:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 12:00:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 12:10:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 12:20:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 12:30:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 12:40:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 12:50:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 13:00:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 13:10:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 13:20:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 13:30:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 13:40:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 13:50:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 14:00:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 14:10:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 14:20:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 14:30:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 14:40:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 14:50:00,4.1,76,870632,258185,478616,775475,3955655,6338563,220939,240,258
2016-09-24 15:00:00,4.1,76,870632,258185,478616,775475,3955655,6338563,221069,240,258
2016-09-24 15:10:00,4.1,76,870632,258185,478616,775475,3955655,6338563,221069,393,258
2016-09-24 15:20:00,4.1,76,870632,258185,478616,775475,3955655,6338563,221069,393,258
2016-09-24 15:30:00,4.1,76,870632,258185,478616,775475,3955655,6338563,221069,393,258
2016-09-24 15:40:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 15:50:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 16:00:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 16:10:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 16:20:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 16:30:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 16:40:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 16:50:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 17:00:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 17:10:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 17:20:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 17:30:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 17:40:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 17:50:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 18:00:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 18:10:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 18:20:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 18:30:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 18:40:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 18:50:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 19:00:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221069,393,258
2016-09-24 19:10:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221139,393,258
2016-09-24 19:20:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221139,480,258
2016-09-24 19:30:00,4.1,76,871402,258399,479037,776131,3960027,6344996,221139,480,258
2016-09-24 19:40:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 19:50:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 20:00:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 20:10:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 20:20:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 20:30:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 20:40:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 20:50:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 21:00:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 21:10:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 21:20:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 21:30:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 21:40:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 21:50:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 22:00:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 22:10:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 22:20:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 22:30:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 22:40:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 22:50:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,480,258
2016-09-24 23:00:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,559,258
2016-09-24 23:10:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,559,258
2016-09-24 23:20:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221203,559,258
2016-09-24 23:30:00,4.1,76,872022,258557,479376,776747,3963455,6350157,221139,559,258
2016-09-24 23:40:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-24 23:50:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 00:00:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 00:10:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 00:20:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 00:30:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 00:40:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 00:50:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 01:00:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 01:10:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 01:20:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 01:30:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 01:40:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 01:50:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 02:00:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 02:10:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 02:20:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 02:30:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 02:40:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 02:50:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 03:00:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 03:10:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 03:20:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221203,559,258
2016-09-25 03:30:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221244,606,258
2016-09-25 03:40:00,4.1,76,872668,258746,479704,777254,3966538,6354910,221244,606,258
2016-09-25 03:50:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 04:00:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 04:10:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 04:20:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 04:30:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 04:40:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 04:50:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 05:00:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 05:10:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 05:20:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 05:30:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 05:40:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 05:50:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 06:00:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 06:10:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 06:20:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 06:30:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 06:40:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 06:50:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 07:00:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 07:10:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 07:20:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 07:30:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 07:40:00,4.1,76,873183,258930,479951,777713,3968831,6358608,221244,606,258
2016-09-25 07:50:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 08:00:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 08:10:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 08:20:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 08:30:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 08:40:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 08:50:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 09:00:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 09:10:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 09:20:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 09:30:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 09:40:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 09:50:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 10:00:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 10:10:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 10:20:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 10:30:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 10:40:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 10:50:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 11:00:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 11:10:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221244,606,258
2016-09-25 11:20:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221285,662,258
2016-09-25 11:30:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221285,662,258
2016-09-25 11:40:00,4.1,76,873818,259077,480265,778142,3971460,6362762,221285,662,258
2016-09-25 11:50:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 12:00:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 12:10:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 12:20:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 12:30:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 12:40:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 12:50:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 13:00:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 13:10:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 13:20:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 13:30:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 13:40:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 13:50:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 14:00:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 14:10:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 14:20:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 14:30:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 14:40:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 14:50:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 15:00:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 15:10:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 15:20:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 15:30:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 15:40:00,4.1,76,874676,259322,480683,778755,3975395,6368831,221285,662,258
2016-09-25 15:50:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 16:00:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 16:10:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 16:20:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 16:30:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 16:40:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 16:50:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 17:00:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 17:10:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 17:20:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 17:30:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 17:40:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 17:50:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 18:00:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 18:10:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 18:20:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 18:30:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 18:40:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 18:50:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,662,258
2016-09-25 19:00:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,820,258
2016-09-25 19:10:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221285,820,258
2016-09-25 19:20:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221409,820,258
2016-09-25 19:30:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221409,820,258
2016-09-25 19:40:00,4.1,76,875390,259550,481092,779628,3979825,6375485,221409,820,258
2016-09-25 19:50:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 20:00:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 20:10:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 20:20:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 20:30:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 20:40:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 20:50:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 21:00:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 21:10:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 21:20:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 21:30:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 21:40:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 21:50:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 22:00:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 22:10:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 22:20:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 22:30:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 22:40:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 22:50:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 23:00:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 23:10:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 23:20:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 23:30:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221409,820,258
2016-09-25 23:40:00,4.1,76,875934,259702,481486,780305,3982915,6380342,221467,887,258
2016-09-25 23:50:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
2016-09-26 00:00:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
2016-09-26 00:10:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
2016-09-26 00:20:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
2016-09-26 00:30:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
2016-09-26 00:40:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
2016-09-26 00:50:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
2016-09-26 01:00:00,4.1,76,876088,259823,481822,781025,3985990,6384748,221467,887,258
